TIME(ns),FREQ(Hz)
2949375000,        160
2949625000,        160
2949875000,        160
2950125000,        160
2950375000,        160
2950625000,        160
2950875000,        160
2951125000,        160
2951375000,        160
2951625000,        160
2951875000,        160
2952125000,        160
2952375000,        160
2952625000,        160
2952875000,        160
2953125000,        160
2953375000,        160
2953625000,        160
2953875000,        160
2954125000,        160
2954375000,        160
2954625000,        160
2954875000,        160
2955125000,        160
2955375000,        160
2955625000,        160
2955875000,        160
2956125000,        160
2956375000,        160
2956625000,        160
2956875000,        160
2957125000,        160
2957375000,        160
2957625000,        160
2957875000,        160
2958125000,        160
2958375000,        160
2958625000,        160
2958875000,        160
2959125000,        160
2959375000,        160
2959625000,        160
2959875000,        160
2960125000,        160
2960375000,        160
2960625000,        160
2960875000,        160
2961125000,        160
2961375000,        160
2961625000,        160
2961875000,        160
2962125000,        160
2962375000,        160
2962625000,        160
2962875000,        160
2963125000,        160
2963375000,        160
2963625000,        160
2963875000,        160
2964125000,        160
2964375000,        160
2964625000,        160
2964875000,        160
2965125000,        160
2965375000,        160
2965625000,        160
2965875000,        160
2966125000,        160
2966375000,        160
2966625000,        160
2966875000,        160
2967125000,        160
2967375000,        160
2967625000,        160
2967875000,        160
2968125000,        160
2968375000,        160
2968625000,        160
2968875000,        160
2969125000,        160
2969375000,        160
2969625000,        160
2969875000,        160
2970125000,        160
2970375000,        160
2970625000,        160
2970875000,        160
2971125000,        160
2971375000,        160
2971625000,        160
2971875000,        160
2972125000,        160
2972375000,        160
2972625000,        160
2972875000,        160
2973125000,        160
2973375000,        160
2973625000,        160
2973875000,        160
2974125000,        160
2974375000,        160
2974625000,        160
2974875000,        160
2975125000,        160
2975375000,        160
2975625000,        160
2975875000,        160
2976125000,        160
2976375000,        160
2976625000,        160
2976875000,        160
2977125000,        160
2977375000,        160
2977625000,        160
2977875000,        160
2978125000,        160
2978375000,        160
2978625000,        160
2978875000,        160
2979125000,        160
2979375000,        160
2979625000,        160
2979875000,        160
2980125000,        160
2980375000,        160
2980625000,        160
2980875000,        160
2981125000,        160
